Site,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy
Time UTC UTC+00:00,Processor Power,RTC Power,Primary Power,Secondary Power,Sensor Power,Total System Current,Sensor Current,Internal Pressure,Internal Temperature,Internal Humidity,Signal Strength,Signal Status,EXO Temp,EXO Sp Cond,EXO pH,EXO ODOSat,EXO ODO,EXO Wiper Pos,EXO Cable Pwr,[2] CTD Temp,[2] CTD Level,[2] CTD Sp Cond
,V,V,V,V,V,mA,mA,mBar,C,%,dB,,C,uS/cm,,%,mg/L,V,V,C,mm,uS/cm
07-01-2021 16:40:00,3.35,3.03,12.36,0.07,11.99,106.69,68.12,,26.105,24.6,0,0,13.118,284.2,7.78,69.97,7.35,1.21,11.21,,,
07-01-2021 16:45:00,3.35,3.03,12.38,0.07,12,99.61,67.77,,26.779,24.26,0,0,,,,,,,,,,
07-01-2021 16:50:00,3.35,3.03,12.4,0.08,11.98,99.22,68.41,,26.628,24.67,0,0,13.116,284.4,7.78,69.95,7.35,1.21,11.21,,,
07-01-2021 16:55:00,3.35,3.03,12.39,0.08,11.98,98.97,70.02,,26.357,25.08,0,0,13.116,284.3,7.77,69.98,7.35,1.21,11.21,,,
07-01-2021 17:00:00,3.35,3.03,12.42,0.05,11.99,101.03,70.7,,26.185,25.19,0,0,13.117,284.3,7.77,70.01,7.35,1.21,11.21,,,
07-01-2021 17:05:00,3.35,3.03,12.37,0.11,11.99,99.12,70.61,,25.984,25.3,0,0,13.118,284.2,7.77,70.01,7.35,1.21,11.21,,,
07-01-2021 17:10:00,3.35,3.03,12.37,0.09,12,100.29,70.51,,25.772,25.31,0,0,13.118,284.2,7.77,70.04,7.36,1.21,11.2,,,
07-01-2021 17:15:00,3.35,3.03,12.38,0.1,11.99,94.97,70.02,,25.581,25.31,0,0,13.119,284.2,7.77,70.05,7.36,1.21,11.21,,,
07-01-2021 17:20:00,3.35,3.03,12.39,0.06,11.98,101.51,72.95,,25.4,25.23,0,0,13.12,284.3,7.77,69.99,7.35,1.21,11.2,,,
07-01-2021 17:25:00,3.35,3.03,12.4,0.08,11.99,95.8,69.09,,25.229,25.24,0,0,13.12,284.3,7.77,70.03,7.35,1.21,11.21,,,
07-01-2021 17:30:00,3.35,3.03,12.36,0.06,11.99,101.51,69.82,,25.098,25.14,0,0,13.119,284.4,7.77,70.04,7.35,1.21,11.21,,,
07-01-2021 17:35:00,3.35,3.03,12.39,0.09,11.99,107.32,83.5,,24.977,25.05,0,0,13.119,284.4,7.77,70.03,7.35,1.21,11.21,,,
07-01-2021 17:40:00,3.35,3.03,12.38,0.11,12.01,99.27,70.36,,24.886,25.05,0,0,13.118,284.3,7.77,70.02,7.35,1.21,11.2,,,
07-01-2021 17:45:00,3.35,3.03,12.38,0.1,12,96.58,67.48,,24.836,24.95,0,0,13.118,284.3,7.77,70.03,7.35,1.21,11.21,,,
07-01-2021 17:50:00,3.35,3.03,12.36,0.09,11.99,100.15,71.14,,24.755,24.96,0,0,13.118,284.4,7.77,70.04,7.36,1.21,11.21,,,
07-01-2021 17:55:00,3.35,3.03,12.39,0.08,11.99,98.78,70.65,,24.665,24.96,0,0,13.117,284.4,7.77,70.05,7.36,1.21,11.21,,,
07-01-2021 18:00:00,3.35,3.03,12.38,0.07,11.98,101.71,71.78,,24.584,24.87,0,0,13.118,284.5,7.77,70.02,7.35,1.21,11.21,,,
07-01-2021 18:05:00,3.35,3.03,12.38,0.08,12.01,94.43,68.9,,24.514,24.88,0,0,13.118,284.5,7.76,70.04,7.36,1.21,11.21,,,
07-01-2021 18:10:00,3.35,3.03,12.36,0.07,11.99,99.9,71.44,,24.433,24.88,0,0,13.118,284.4,7.77,70.03,7.35,1.21,11.21,,,
07-01-2021 18:15:00,3.35,3.03,12.35,0.08,11.99,96.48,68.95,,24.423,24.77,0,0,13.117,284.5,7.76,70.02,7.35,1.21,11.21,,,
07-01-2021 18:20:00,3.35,3.03,12.38,0.06,11.99,100.29,70.41,,24.514,24.77,0,0,13.117,284.5,7.76,70.04,7.35,1.21,11.21,,,
07-01-2021 18:25:00,3.35,3.03,12.37,0.08,11.99,97.75,70.41,,24.614,24.66,0,0,13.117,284.6,7.76,70.04,7.35,1.21,11.21,,,
07-01-2021 18:30:00,3.35,3.03,12.38,0.1,12,100.49,69.92,,24.604,24.76,0,0,13.118,284.6,7.76,70.05,7.36,1.21,11.21,,,
07-01-2021 18:35:00,3.35,3.03,12.37,0.07,12,100.98,73,,24.614,24.76,0,0,13.117,284.6,7.76,70.03,7.35,1.21,11.21,,,
07-01-2021 18:40:00,3.35,3.03,12.39,0.07,11.99,99.46,68.26,,24.725,24.76,0,0,13.117,284.6,7.76,70.04,7.36,1.21,11.21,,,
07-01-2021 18:45:00,3.35,3.03,12.39,0.08,11.98,98.49,67.24,,24.775,24.76,0,0,13.117,284.7,7.76,70.04,7.36,1.21,11.21,,,
07-01-2021 18:50:00,3.35,3.03,12.39,0.07,11.99,96.48,65.97,,24.735,24.76,0,0,13.116,284.6,7.76,70.03,7.35,1.21,11.21,,,
07-01-2021 18:55:00,3.35,3.03,12.38,0.06,12.01,96.92,73.68,,24.765,24.76,0,0,13.116,284.6,7.76,70.03,7.35,1.21,11.21,,,
07-01-2021 19:00:00,3.35,3.03,12.39,0.09,12,100.15,69.29,,24.856,24.75,0,0,13.116,284.6,7.76,70.03,7.35,1.21,11.21,,,
07-01-2021 19:05:00,3.35,3.03,12.38,0.08,11.98,96.19,69.73,,24.957,24.75,0,0,13.116,284.6,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 19:10:00,3.35,3.03,12.37,0.07,11.99,98.39,69.92,,25.098,24.74,0,0,13.117,284.6,7.76,70.04,7.36,1.21,11.21,,,
07-01-2021 19:15:00,3.35,3.03,12.4,0.08,12,101.27,68.55,,25.168,24.74,0,0,13.116,284.6,7.76,70.05,7.36,1.21,11.2,,,
07-01-2021 19:20:00,3.35,3.03,12.38,0.07,11.98,99.32,69.34,,25.128,24.84,0,0,13.117,284.6,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 19:25:00,3.35,3.03,12.42,0.1,12,101.12,69.14,,25.138,24.94,0,0,13.116,284.6,7.76,70.05,7.36,1.21,11.21,,,
07-01-2021 19:30:00,3.35,3.03,12.41,0.08,12,98.49,69.82,,25.309,24.83,0,0,13.116,284.6,7.76,70.02,7.35,1.21,11.21,,,
07-01-2021 19:35:00,3.35,3.03,12.37,0.09,11.98,95.61,67.33,,25.349,24.83,0,0,13.116,284.6,7.76,70.05,7.36,1.21,11.21,,,
07-01-2021 19:40:00,3.35,3.03,12.39,0.08,12.01,100.05,69.78,,25.309,24.93,0,0,13.116,284.7,7.76,70.04,7.35,1.21,11.2,,,
07-01-2021 19:45:00,3.35,3.03,12.33,0.09,12,98.83,70.21,,25.219,25.04,0,0,13.116,284.6,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 19:50:00,3.35,3.03,12.39,0.05,11.98,100.83,71,,25.108,25.04,0,0,13.116,284.6,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 19:55:00,3.35,3.03,12.38,0.08,11.99,100.2,76.86,,25.027,25.05,0,0,13.116,284.6,7.76,70.08,7.36,1.21,11.21,,,
07-01-2021 20:00:00,3.35,3.03,12.36,0.09,11.99,106.01,75.49,,25.078,24.94,0,0,13.117,284.6,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 20:05:00,3.35,3.03,12.38,0.07,12,100.29,71.34,,25.229,24.84,0,0,13.115,284.6,7.76,70.07,7.36,1.21,11.2,,,
07-01-2021 20:10:00,3.35,3.03,12.37,0.08,11.98,94.73,68.02,,25.309,24.83,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 20:15:00,3.35,3.03,12.36,0.08,11.98,95.85,70.31,,25.289,24.94,0,0,13.116,284.6,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 20:20:00,3.35,3.03,12.38,0.08,11.97,98.83,69.38,,25.208,24.94,0,0,13.117,284.6,7.76,70.05,7.36,1.21,11.21,,,
07-01-2021 20:25:00,3.35,3.03,12.37,0.09,11.99,99.8,76.03,,25.158,24.94,0,0,13.116,284.7,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 20:30:00,3.35,3.03,12.37,0.09,11.98,99.02,69.48,,25.208,24.94,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 20:35:00,3.35,3.03,12.38,0.06,11.99,97.61,70.51,,25.128,24.94,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 20:40:00,3.35,3.03,12.4,0.07,11.99,100.34,72.41,,25.057,24.95,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 20:45:00,3.35,3.03,12.4,0.07,12,98.97,72.36,,24.977,24.95,0,0,13.116,284.7,7.76,70.08,7.36,1.21,11.21,,,
07-01-2021 20:50:00,3.35,3.03,12.38,0.08,11.98,99.56,72.61,,24.947,24.95,0,0,13.116,284.8,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 20:55:00,3.35,3.03,12.38,0.07,11.98,95.26,68.07,,24.886,24.95,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:00:00,3.35,3.04,12.39,0.08,11.97,100.88,72.95,,24.806,24.96,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:05:00,3.35,3.03,12.4,0.07,11.97,98.63,67.58,,24.735,24.87,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:10:00,3.35,3.03,12.4,0.08,11.99,100.93,77.64,,24.695,24.87,0,0,13.115,284.6,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:15:00,3.35,3.03,12.39,0.07,11.99,99.07,69.68,,24.846,24.85,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:20:00,3.35,3.03,12.39,0.06,12,100.54,78.22,,24.916,24.75,0,0,13.116,284.7,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 21:25:00,3.35,3.03,12.4,0.08,12,98.63,69.53,,24.906,24.85,0,0,13.116,284.7,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 21:30:00,3.35,3.03,12.38,0.09,11.98,101.61,71.04,,24.836,24.85,0,0,13.116,284.7,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 21:35:00,3.35,3.03,12.36,0.07,12,112.6,88.04,,24.725,24.87,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:40:00,3.35,3.03,12.38,0.07,11.99,97.95,69.97,,24.735,24.87,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:45:00,3.35,3.03,12.39,0.09,11.99,98.49,69.24,,24.886,24.75,0,0,13.116,284.6,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 21:50:00,3.35,3.03,12.38,0.08,12.01,99.9,72.17,,25.037,24.75,0,0,13.117,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 21:55:00,3.35,3.03,12.39,0.09,11.99,99.27,70.75,,25.027,24.85,0,0,13.116,284.7,7.76,70.07,7.36,1.21,11.21,,,
07-01-2021 22:00:00,3.35,3.03,12.37,0.06,11.99,102.05,71,,25.007,24.85,0,0,13.116,284.7,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 22:05:00,3.35,3.03,12.38,0.08,12,97.75,68.55,,25.098,24.84,0,0,13.116,284.7,7.76,70.05,7.36,1.21,11.2,,,
07-01-2021 22:10:00,3.35,3.03,12.39,0.07,11.98,102.49,83.59,,25.138,24.84,0,0,13.116,284.8,7.76,70.06,7.36,1.21,11.21,,,
07-01-2021 22:15:00,3.35,3.03,12.36,0.05,11.98,98.58,71.34,,25.067,24.94,0,0,13.116,284.7,7.76,70.07,7.36,1.21,11.21,,,
