Site,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy,X2 Legacy
Time UTC UTC+00:00,Processor Power,RTC Power,Primary Power,Secondary Power,Sensor Power,Total System Current,Sensor Current,Internal Pressure,Internal Temperature,Internal Humidity,Signal Strength,Signal Status,EXO Temp,EXO Sp Cond,EXO pH,EXO ODOSat,EXO ODO,EXO Wiper Pos,EXO Cable Pwr,[2] CTD Temp,[2] CTD Level,[2] CTD Sp Cond
,V,V,V,V,V,mA,mA,mBar,C,%,dB,,C,uS/cm,,%,mg/L,V,V,C,mm,uS/cm
06-11-2021 16:50:00,3.35,3.03,12.36,0.09,11.99,80.62,28.52,,24.503,23.58,0,0,,,,,,,,,,
06-11-2021 17:00:00,3.35,3.03,12.36,0.1,11.99,56.45,28.52,,24.755,23.77,0,0,,,,,,,,,,
06-11-2021 17:10:00,3.34,3.03,12.39,0.07,11.98,61.28,28.17,,23.859,24.51,0,0,,,,,,,,,,
06-11-2021 17:20:00,3.35,3.03,12.39,0.07,12,54.25,28.76,,23.506,24.43,0,0,,,,,,,,,,
06-11-2021 17:30:00,3.35,3.03,12.41,0.06,11.98,57.81,29,,23.204,24.44,0,0,,,,,,,,,,
06-11-2021 17:40:00,3.35,3.03,12.39,0.08,11.99,57.03,29.39,,23.426,24.22,0,0,,,,,,,,,,
06-11-2021 17:50:00,3.35,3.03,12.37,0.06,11.97,54.35,28.37,,23.436,24.22,0,0,,,,,,,,,,
06-11-2021 18:00:00,3.35,3.03,12.43,0.07,11.99,56.98,28.03,,23.315,24.24,0,0,,,,,,,,,,
06-11-2021 18:10:00,3.35,3.03,12.39,0.05,11.99,49.8,27.83,,23.154,24.25,0,0,,,,,,,,,,
06-11-2021 18:20:00,3.35,3.03,12.38,0.09,12,55.96,28.27,,23.335,24.14,0,0,,,,,,,,,,
06-11-2021 18:30:00,3.35,3.03,12.41,0.09,11.99,55.18,28.27,,23.436,24.13,0,0,,,,,,,,,,
06-11-2021 18:40:00,3.35,3.03,12.39,0.07,11.98,57.08,28.27,,23.496,24.13,0,0,,,,,,,,,,
06-11-2021 18:50:00,3.35,3.03,12.39,0.07,11.99,56.74,28.22,,23.547,24.22,0,0,,,,,,,,,,
06-11-2021 19:00:00,3.35,3.03,12.39,0.05,11.99,57.47,28.52,,23.587,24.22,0,0,,,,,,,,,,
06-11-2021 19:10:00,3.35,3.03,12.41,0.05,11.98,55.13,29.64,,23.587,24.22,0,0,,,,,,,,,,
06-11-2021 19:20:00,3.35,3.03,12.39,0.07,11.98,53.37,27.98,,23.547,24.32,0,0,,,,,,,,,,
06-11-2021 19:30:00,3.35,3.03,12.38,0.06,11.98,55.91,27.98,,23.466,24.32,0,0,,,,,,,,,,
06-11-2021 19:40:00,3.35,3.03,12.39,0.06,11.98,56.35,29.44,,23.436,24.32,0,0,,,,,,,,,,
06-11-2021 19:50:00,3.35,3.03,12.4,0.08,12,54.88,27.59,,23.436,24.22,0,0,,,,,,,,,,
06-11-2021 20:00:00,3.35,3.03,12.38,0.09,12,55.66,27.39,,23.466,24.22,0,0,,,,,,,,,,
06-11-2021 20:10:00,3.35,3.03,12.35,0.06,11.98,52.73,27.25,,23.506,24.22,0,0,,,,,,,,,,
06-11-2021 20:20:00,3.35,3.03,12.35,0.07,12,56.1,27.34,,23.537,24.22,0,0,,,,,,,,,,
06-11-2021 20:30:00,3.35,3.03,12.43,0.07,11.98,54,27.29,,23.506,24.22,0,0,,,,,,,,,,
06-11-2021 20:40:00,3.35,3.03,12.42,0.06,11.99,54.49,27.93,,23.547,24.22,0,0,,,,,,,,,,
06-11-2021 20:50:00,3.35,3.03,12.39,0.08,11.97,52.98,27.83,,23.476,24.32,0,0,,,,,,,,,,
06-11-2021 21:00:00,3.35,3.03,12.4,0.09,11.98,55.52,27.49,,23.386,24.33,0,0,,,,,,,,,,
06-11-2021 21:10:00,3.35,3.03,12.36,0.05,11.98,53.03,27.69,,23.365,24.24,0,0,,,,,,,,,,
06-11-2021 21:20:00,3.35,3.03,12.4,0.05,11.98,54.3,28.96,,23.396,24.24,0,0,,,,,,,,,,
06-11-2021 21:30:00,3.35,3.03,12.39,0.07,12,54.54,28.03,,23.396,24.24,0,0,,,,,,,,,,
06-11-2021 21:40:00,3.35,3.03,12.43,0.07,11.98,52.73,28.56,,23.335,24.24,0,0,,,,,,,,,,
06-11-2021 21:50:00,3.35,3.03,12.39,0.07,12,56.64,26.95,,23.275,24.24,0,0,,,,,,,,,,
06-11-2021 22:00:00,3.35,3.03,12.41,0.08,11.99,56.88,27.64,,23.154,24.25,0,0,,,,,,,,,,
06-11-2021 22:10:00,3.35,3.03,12.39,0.09,12,56.15,26.71,,23.104,24.25,0,0,,,,,,,,,,
06-11-2021 22:20:00,3.35,3.03,12.39,0.06,11.99,55.27,27.78,,23.083,24.15,0,0,,,,,,,,,,
06-11-2021 22:30:00,3.35,3.03,12.35,0.06,11.98,54.44,28.47,,23.083,24.15,0,0,,,,,,,,,,
06-11-2021 22:40:00,3.35,3.03,12.37,0.09,11.99,53.13,28.42,,23.094,24.15,0,0,,,,,,,,,,
06-11-2021 22:50:00,3.35,3.03,12.36,0.08,12,55.66,28.37,,23.154,24.15,0,0,,,,,,,,,,
06-11-2021 23:00:00,3.35,3.03,12.39,0.06,11.98,55.03,27.44,,23.184,24.14,0,0,,,,,,,,,,
06-11-2021 23:10:00,3.35,3.03,12.36,0.06,11.99,51.56,28.27,,23.235,24.14,0,0,,,,,,,,,,
06-11-2021 23:20:00,3.35,3.03,12.42,0.1,12,54.44,27.78,,23.315,24.14,0,0,,,,,,,,,,
06-11-2021 23:30:00,3.35,3.03,12.39,0.07,11.99,55.81,27.69,,23.335,24.14,0,0,,,,,,,,,,
06-11-2021 23:40:00,3.35,3.03,12.39,0.08,11.99,53.56,27,,23.355,24.24,0,0,,,,,,,,,,
06-11-2021 23:50:00,3.35,3.03,12.44,0.07,11.99,54.35,27.69,,23.315,24.24,0,0,,,,,,,,,,
06-12-2021 0:00:00,3.35,3.03,12.37,0.06,11.99,56.84,26.46,,23.275,24.24,0,0,,,,,,,,,,
06-12-2021 0:10:00,3.35,3.03,12.4,0.1,11.97,54.54,29.44,,23.245,24.24,0,0,,,,,,,,,,
06-12-2021 0:20:00,3.35,3.03,12.39,0.07,11.99,56.1,28.13,,23.245,24.24,0,0,,,,,,,,,,
06-12-2021 0:30:00,3.35,3.03,12.38,0.06,12.02,54.69,28.76,,23.214,24.14,0,0,,,,,,,,,,
06-12-2021 0:40:00,3.35,3.03,12.39,0.06,11.99,54.35,28.37,,23.184,24.24,0,0,,,,,,,,,,
06-12-2021 0:50:00,3.35,3.03,12.36,0.07,11.99,56.1,28.27,,23.174,24.14,0,0,,,,,,,,,,
06-12-2021 1:00:00,3.35,3.03,12.39,0.08,11.99,53.27,28.08,,23.134,24.15,0,0,,,,,,,,,,
06-12-2021 1:10:00,3.35,3.03,12.39,0.07,11.98,56.35,27.69,,23.104,24.15,0,0,,,,,,,,,,
06-12-2021 1:20:00,3.35,3.03,12.37,0.07,11.98,54.59,28.96,,23.094,24.15,0,0,,,,,,,,,,
06-12-2021 1:30:00,3.35,3.03,12.38,0.1,12,56.49,27.59,,23.083,24.15,0,0,,,,,,,,,,
06-12-2021 1:40:00,3.35,3.03,12.38,0.08,11.99,56.49,28.76,,23.083,24.15,0,0,,,,,,,,,,
06-12-2021 1:50:00,3.35,3.03,12.4,0.05,12,55.71,27.44,,23.124,24.15,0,0,,,,,,,,,,
06-12-2021 2:00:00,3.35,3.03,12.35,0.06,11.99,56.49,28.37,,23.134,24.15,0,0,,,,,,,,,,
06-12-2021 2:10:00,3.35,3.03,12.4,0.08,11.98,54.98,27.44,,23.154,24.15,0,0,,,,,,,,,,
06-12-2021 2:20:00,3.35,3.03,12.39,0.07,12,54.49,27.34,,23.174,24.14,0,0,,,,,,,,,,
06-12-2021 2:30:00,3.35,3.03,12.38,0.07,11.98,54.93,27.49,,23.154,24.15,0,0,,,,,,,,,,
06-12-2021 2:40:00,3.35,3.03,12.41,0.07,11.98,55.37,27.69,,23.204,24.14,0,0,,,,,,,,,,
06-12-2021 2:50:00,3.35,3.03,12.39,0.07,11.99,52.34,28.47,,23.235,24.14,0,0,,,,,,,,,,
06-12-2021 3:00:00,3.35,3.03,12.41,0.08,11.98,54.79,28.03,,23.214,24.14,0,0,,,,,,,,,,
06-12-2021 3:10:00,3.35,3.03,12.39,0.07,12,56.98,27.54,,23.214,24.14,0,0,,,,,,,,,,
06-12-2021 3:20:00,3.35,3.03,12.38,0.07,11.99,53.42,27.69,,23.214,24.14,0,0,,,,,,,,,,
06-12-2021 3:30:00,3.35,3.03,12.4,0.09,11.98,55.86,27.73,,23.245,24.14,0,0,,,,,,,,,,
06-12-2021 3:40:00,3.35,3.02,12.4,0.06,11.99,53.22,27.73,,23.255,24.14,0,0,,,,,,,,,,
06-12-2021 3:50:00,3.35,3.03,12.37,0.08,11.99,53.86,27.93,,23.285,24.14,0,0,,,,,,,,,,
06-12-2021 4:00:00,3.35,3.02,12.37,0.08,11.99,55.66,27.93,,23.305,24.24,0,0,,,,,,,,,,
06-12-2021 4:10:00,3.35,3.03,12.4,0.07,11.99,53.96,27.1,,23.335,24.14,0,0,,,,,,,,,,
06-12-2021 4:20:00,3.35,3.02,12.38,0.07,12,53.13,29.1,,23.315,24.24,0,0,,,,,,,,,,
06-12-2021 4:30:00,3.35,3.03,12.37,0.07,11.99,54.74,27.98,,23.335,24.24,0,0,,,,,,,,,,
06-12-2021 4:40:00,3.35,3.03,12.39,0.07,12,53.66,27.83,,23.335,24.24,0,0,,,,,,,,,,
06-12-2021 4:50:00,3.35,3.03,12.41,0.09,11.98,52.93,27.59,,23.386,24.24,0,0,,,,,,,,,,
06-12-2021 5:00:00,3.35,3.03,12.41,0.07,11.99,55.47,26.86,,23.406,24.22,0,0,,,,,,,,,,
06-12-2021 5:10:00,3.35,3.03,12.43,0.07,12.01,55.86,27.59,,23.456,24.22,0,0,,,,,,,,,,
06-12-2021 5:20:00,3.35,3.03,12.41,0.07,12.01,55.18,28.22,,23.426,24.22,0,0,,,,,,,,,,
06-12-2021 5:30:00,3.35,3.03,12.37,0.05,11.99,56.79,28.81,,23.406,24.22,0,0,,,,,,,,,,
06-12-2021 5:40:00,3.35,3.03,12.38,0.09,12,54.35,27.29,,23.365,24.24,0,0,,,,,,,,,,
06-12-2021 5:50:00,3.35,3.03,12.37,0.08,11.99,53.66,27.15,,23.255,24.24,0,0,,,,,,,,,,
06-12-2021 6:00:00,3.35,3.03,12.35,0.09,12,54.83,28.03,,23.154,24.25,0,0,,,,,,,,,,
06-12-2021 6:10:00,3.35,3.03,12.37,0.08,11.98,55.86,27.49,,23.094,24.25,0,0,,,,,,,,,,
06-12-2021 6:20:00,3.35,3.03,12.39,0.08,11.98,55.52,27.88,,23.083,24.15,0,0,,,,,,,,,,
06-12-2021 6:30:00,3.35,3.03,12.39,0.04,12,54.49,28.13,,23.063,24.15,0,0,,,,,,,,,,
06-12-2021 6:40:00,3.35,3.03,12.37,0.08,12,53.17,27.88,,23.094,24.15,0,0,,,,,,,,,,
06-12-2021 6:50:00,3.35,3.03,12.4,0.05,11.98,55.42,26.95,,23.083,24.15,0,0,,,,,,,,,,
06-12-2021 7:00:00,3.35,3.03,12.4,0.06,12,54.54,27.83,,23.063,24.15,0,0,,,,,,,,,,
06-12-2021 7:10:00,3.35,3.03,12.38,0.03,12,56.49,27.54,,22.983,24.15,0,0,,,,,,,,,,
06-12-2021 7:20:00,3.35,3.02,12.39,0.07,11.97,53.91,27.78,,22.983,24.15,0,0,,,,,,,,,,
06-12-2021 7:30:00,3.35,3.03,12.37,0.09,11.98,53.91,29.54,,22.983,24.15,0,0,,,,,,,,,,
06-12-2021 7:40:00,3.35,3.03,12.41,0.06,12,54.88,27.73,,22.983,24.15,0,0,,,,,,,,,,
06-12-2021 7:50:00,3.35,3.03,12.4,0.06,11.98,54.15,28.17,,23.023,24.15,0,0,,,,,,,,,,
